Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Year,Month,Day,Weekday,Week,DayOfYear,Quarter,IsWeekend,Is_Waste_Outlier,Is_Cost_Outlier,Is_High_Waste,Is_High_Cost,Month_Name,Weekday_Type,Waste_per_Price,Log_Waste
2025-06-23,Lunch,B,Vegetables,4.06,3.0,12.18,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,1.3533333333333333,1.6213664832993742
2025-06-23,Breakfast,B,Meat,2.48,8.0,19.84,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.31,1.247032293786383
2025-06-23,Dinner,C,Rice,2.36,2.0,4.72,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.18,1.2119409739751128
2025-06-23,Lunch,B,Rice,4.17,2.0,8.34,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,2.085,1.6428726885203377
2025-06-23,Dinner,C,Soup,2.68,1.5,4.0200000000000005,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.7866666666666668,1.3029127521808397
2025-06-23,Breakfast,B,Rice,4.74,2.0,9.48,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,2.37,1.747459210331475
2025-06-23,Lunch,A,Meat,0.74,8.0,5.92,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.0925,0.5538851132264376
2025-06-23,Lunch,D,Rice,2.28,2.0,4.56,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.14,1.1878434223960523
2025-06-23,Dinner,B,Vegetables,4.74,3.0,14.22,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,1.58,1.747459210331475
2025-06-23,Dinner,D,Meat,4.1,8.0,32.8,2025,6,23,Monday,26,174,2,False,False,True,True,True,June,Weekday,0.5125,1.62924053973028
2025-06-23,Dinner,A,Vegetables,4.06,3.0,12.18,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,1.3533333333333333,1.6213664832993742
2025-06-23,Lunch,D,Vegetables,3.77,3.0,11.31,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.2566666666666666,1.5623463049002497
2025-06-23,Breakfast,C,Meat,4.24,8.0,33.92,2025,6,23,Monday,26,174,2,False,False,True,True,True,June,Weekday,0.53,1.6563214983329508
2025-06-23,Lunch,A,Vegetables,1.95,3.0,5.85,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.65,1.0818051703517284
2025-06-23,Breakfast,C,Soup,3.88,1.5,5.82,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,2.5866666666666664,1.5851452198650557
2025-06-23,Breakfast,A,Soup,1.15,1.5,1.7249999999999999,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.7666666666666666,0.7654678421395714
2025-06-23,Breakfast,A,Vegetables,0.98,3.0,2.94,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.32666666666666666,0.6830968447064438
2025-06-23,Breakfast,B,Soup,0.77,1.5,1.155,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.5133333333333333,0.5709795465857378
2025-06-23,Lunch,B,Soup,0.91,1.5,1.365,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.6066666666666667,0.6471032420585385
2025-06-23,Dinner,C,Meat,1.48,8.0,11.84,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.185,0.9082585601768908
2025-06-23,Breakfast,D,Soup,1.75,1.5,2.625,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.1666666666666667,1.0116009116784799
2025-06-23,Dinner,B,Soup,4.92,1.5,7.38,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,3.28,1.7783364488959144
2025-06-23,Dinner,A,Meat,1.62,8.0,12.96,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.2025,0.9631743177730056
2025-06-23,Dinner,D,Vegetables,4.03,3.0,12.09,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,1.3433333333333335,1.6154199841116479
2025-06-23,Breakfast,A,Rice,1.87,2.0,3.74,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.935,1.0543120297715298
2025-06-23,Lunch,C,Vegetables,3.41,3.0,10.23,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.1366666666666667,1.4838746894587547
2025-06-23,Dinner,D,Rice,4.83,2.0,9.66,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,2.415,1.763017000362401
2025-06-23,Breakfast,D,Vegetables,0.28,3.0,0.8400000000000001,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.09333333333333334,0.2468600779315258
2025-06-23,Dinner,C,Vegetables,1.97,3.0,5.91,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.6566666666666666,1.0885619528146082
2025-06-23,Breakfast,C,Rice,0.48,2.0,0.96,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.24,0.3920420877760237
2025-06-23,Lunch,B,Meat,3.88,8.0,31.04,2025,6,23,Monday,26,174,2,False,False,True,False,True,June,Weekday,0.485,1.5851452198650557
2025-06-23,Dinner,B,Rice,4.19,2.0,8.38,2025,6,23,Monday,26,174,2,False,False,False,True,False,June,Weekday,2.095,1.6467336971777973
2025-06-23,Lunch,D,Soup,2.3,1.5,3.4499999999999997,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,1.5333333333333332,1.1939224684724346
2025-06-23,Breakfast,A,Meat,1.88,8.0,15.04,2025,6,23,Monday,26,174,2,False,False,False,False,False,June,Weekday,0.235,1.0577902941478545
2025-06-24,Dinner,D,Vegetables,2.16,3.0,6.48,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.7200000000000001,1.1505720275988207
2025-06-24,Lunch,B,Meat,4.97,8.0,39.76,2025,6,24,Tuesday,26,175,2,False,False,True,True,True,June,Weekday,0.62125,1.7867469274045107
2025-06-24,Lunch,D,Meat,1.51,8.0,12.08,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.18875,0.9202827531436926
2025-06-24,Lunch,D,Soup,3.51,1.5,5.265,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,2.34,1.5062971535145868
2025-06-24,Dinner,C,Vegetables,0.64,3.0,1.92,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.21333333333333335,0.49469624183610705
2025-06-24,Breakfast,A,Vegetables,4.38,3.0,13.14,2025,6,24,Tuesday,26,175,2,False,False,False,True,False,June,Weekday,1.46,1.682688374173693
2025-06-24,Breakfast,C,Vegetables,4.54,3.0,13.620000000000001,2025,6,24,Tuesday,26,175,2,False,False,False,True,False,June,Weekday,1.5133333333333334,1.7119945007591926
2025-06-24,Lunch,D,Rice,0.77,2.0,1.54,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.385,0.5709795465857378
2025-06-24,Lunch,C,Vegetables,3.28,3.0,9.84,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.0933333333333333,1.4539530095937054
2025-06-24,Dinner,D,Meat,0.33,8.0,2.64,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.04125,0.2851789422336624
2025-06-24,Breakfast,C,Soup,0.82,1.5,1.23,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.5466666666666666,0.598836501088704
2025-06-24,Dinner,C,Meat,2.69,8.0,21.52,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.33625,1.3056264580524357
2025-06-24,Dinner,B,Rice,0.49,2.0,0.98,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.245,0.3987761199573678
2025-06-24,Breakfast,D,Rice,2.24,2.0,4.48,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.12,1.1755733298042381
2025-06-24,Breakfast,D,Meat,4.74,8.0,37.92,2025,6,24,Tuesday,26,175,2,False,False,True,True,True,June,Weekday,0.5925,1.747459210331475
2025-06-24,Breakfast,C,Rice,3.84,2.0,7.68,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.92,1.5769147207285403
2025-06-24,Lunch,C,Meat,4.21,8.0,33.68,2025,6,24,Tuesday,26,175,2,False,False,True,True,True,June,Weekday,0.52625,1.6505798557652755
2025-06-24,Lunch,B,Rice,1.26,2.0,2.52,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.63,0.8153648132841945
2025-06-24,Dinner,D,Rice,1.58,2.0,3.16,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.79,0.9477893989335261
2025-06-24,Breakfast,A,Rice,1.33,2.0,2.66,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.665,0.8458682675776092
2025-06-24,Dinner,A,Rice,0.78,2.0,1.56,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.39,0.5766133643039938
2025-06-24,Dinner,C,Rice,3.66,2.0,7.32,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.83,1.5390154481375546
2025-06-24,Dinner,A,Meat,3.56,8.0,28.48,2025,6,24,Tuesday,26,175,2,False,False,True,False,False,June,Weekday,0.445,1.5173226235262947
2025-06-24,Lunch,B,Soup,0.24,1.5,0.36,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.16,0.2151113796169455
2025-06-24,Dinner,B,Meat,1.35,8.0,10.8,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.16875,0.8544153281560676
2025-06-24,Lunch,A,Vegetables,0.36,3.0,1.08,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.12,0.3074846997479606
2025-06-24,Lunch,C,Soup,3.98,1.5,5.97,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,2.6533333333333333,1.6054298910365616
2025-06-24,Breakfast,A,Meat,3.24,8.0,25.92,2025,6,24,Tuesday,26,175,2,False,False,True,False,False,June,Weekday,0.405,1.4445632692438664
2025-06-24,Breakfast,B,Soup,1.5,1.5,2.25,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.0,0.9162907318741551
2025-06-24,Dinner,C,Soup,1.51,1.5,2.265,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.0066666666666666,0.9202827531436926
2025-06-24,Lunch,A,Soup,2.56,1.5,3.84,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,1.7066666666666668,1.269760544863939
2025-06-24,Breakfast,B,Rice,0.6,2.0,1.2,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.3,0.4700036292457356
2025-06-24,Dinner,D,Soup,3.99,1.5,5.985,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,2.66,1.6074359097634274
2025-06-24,Breakfast,B,Vegetables,4.27,3.0,12.809999999999999,2025,6,24,Tuesday,26,175,2,False,False,False,True,False,June,Weekday,1.4233333333333331,1.6620303625532709
2025-06-24,Lunch,D,Vegetables,4.17,3.0,12.51,2025,6,24,Tuesday,26,175,2,False,False,False,True,False,June,Weekday,1.39,1.6428726885203377
2025-06-24,Breakfast,B,Meat,4.24,8.0,33.92,2025,6,24,Tuesday,26,175,2,False,False,True,True,True,June,Weekday,0.53,1.6563214983329508
2025-06-24,Breakfast,D,Vegetables,1.19,3.0,3.57,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.39666666666666667,0.7839015438284094
2025-06-24,Breakfast,C,Meat,1.44,8.0,11.52,2025,6,24,Tuesday,26,175,2,False,False,False,False,False,June,Weekday,0.18,0.8919980393051105
2025-06-24,Dinner,B,Vegetables,4.19,3.0,12.57,2025,6,24,Tuesday,26,175,2,False,False,False,True,False,June,Weekday,1.3966666666666667,1.6467336971777973
2025-06-25,Breakfast,B,Soup,0.8,1.5,1.2000000000000002,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.5333333333333333,0.5877866649021191
2025-06-25,Dinner,A,Vegetables,2.78,3.0,8.34,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.9266666666666666,1.3297240096314962
2025-06-25,Breakfast,A,Meat,0.64,8.0,5.12,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.08,0.49469624183610705
2025-06-25,Dinner,A,Meat,0.32,8.0,2.56,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.04,0.2776317365982795
2025-06-25,Lunch,B,Meat,2.4,8.0,19.2,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.3,1.2237754316221157
2025-06-25,Dinner,D,Meat,1.54,8.0,12.32,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.1925,0.9321640810304452
2025-06-25,Dinner,C,Soup,3.9,1.5,5.85,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,2.6,1.589235205116581
2025-06-25,Breakfast,D,Vegetables,4.88,3.0,14.64,2025,6,25,Wednesday,26,176,2,False,False,False,True,False,June,Weekday,1.6266666666666667,1.7715567619105355
2025-06-25,Breakfast,D,Rice,3.36,2.0,6.72,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.68,1.4724720573609429
2025-06-25,Lunch,C,Meat,0.18,8.0,1.44,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.0225,0.16551443847757338
2025-06-25,Dinner,C,Vegetables,0.41,3.0,1.23,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.13666666666666666,0.3435897043900769
2025-06-25,Lunch,D,Rice,3.69,2.0,7.38,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.845,1.545432582458188
2025-06-25,Breakfast,C,Rice,2.2,2.0,4.4,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.1,1.1631508098056809
2025-06-25,Dinner,D,Vegetables,0.31,3.0,0.9299999999999999,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.10333333333333333,0.27002713721306015
2025-06-25,Lunch,C,Soup,1.79,1.5,2.685,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.1933333333333334,1.0260415958332743
2025-06-25,Breakfast,A,Vegetables,4.54,3.0,13.620000000000001,2025,6,25,Wednesday,26,176,2,False,False,False,True,False,June,Weekday,1.5133333333333334,1.7119945007591926
2025-06-25,Lunch,A,Soup,2.82,1.5,4.2299999999999995,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.88,1.3402504226184837
2025-06-25,Lunch,A,Vegetables,4.94,3.0,14.82,2025,6,25,Wednesday,26,176,2,False,False,False,True,False,June,Weekday,1.6466666666666667,1.7817091333745536
2025-06-25,Breakfast,A,Soup,3.02,1.5,4.53,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,2.013333333333333,1.3912819026309298
2025-06-25,Dinner,D,Rice,2.34,2.0,4.68,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.17,1.205970806988609
2025-06-25,Lunch,C,Rice,1.34,2.0,2.68,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.67,0.8501509293696101
2025-06-25,Dinner,D,Soup,1.08,1.5,1.62,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.7200000000000001,0.7323678937132266
2025-06-25,Dinner,B,Rice,0.96,2.0,1.92,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.48,0.6729444732424258
2025-06-25,Breakfast,A,Rice,2.34,2.0,4.68,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.17,1.205970806988609
2025-06-25,Lunch,B,Rice,2.01,2.0,4.02,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.005,1.1019400787607843
2025-06-25,Lunch,D,Meat,3.18,8.0,25.44,2025,6,25,Wednesday,26,176,2,False,False,True,False,False,June,Weekday,0.3975,1.430311246536665
2025-06-25,Dinner,B,Vegetables,2.38,3.0,7.14,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.7933333333333333,1.2178757094949273
2025-06-25,Dinner,C,Meat,4.08,8.0,32.64,2025,6,25,Wednesday,26,176,2,False,False,True,True,True,June,Weekday,0.51,1.6253112615903906
2025-06-25,Lunch,B,Vegetables,3.21,3.0,9.629999999999999,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.07,1.43746264769429
2025-06-25,Dinner,A,Soup,4.09,1.5,6.135,2025,6,25,Wednesday,26,176,2,False,False,False,True,False,June,Weekday,2.7266666666666666,1.6272778305624314
2025-06-25,Breakfast,B,Meat,2.63,8.0,21.04,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.32875,1.2892326482767593
2025-06-25,Lunch,D,Soup,3.7,1.5,5.550000000000001,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,2.466666666666667,1.547562508716013
2025-06-25,Dinner,A,Rice,1.73,2.0,3.46,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.865,1.0043016091968684
2025-06-25,Lunch,A,Rice,2.68,2.0,5.36,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.34,1.3029127521808397
2025-06-25,Lunch,A,Meat,2.59,8.0,20.72,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.32375,1.2781522025001875
2025-06-25,Dinner,B,Soup,3.51,1.5,5.265,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,2.34,1.5062971535145868
2025-06-25,Breakfast,D,Meat,0.52,8.0,4.16,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.065,0.41871033485818504
2025-06-25,Lunch,B,Soup,4.91,1.5,7.365,2025,6,25,Wednesday,26,176,2,False,False,False,True,False,June,Weekday,3.2733333333333334,1.776645831418007
2025-06-25,Breakfast,D,Soup,0.43,1.5,0.645,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.2866666666666667,0.3576744442718159
2025-06-25,Breakfast,C,Vegetables,1.28,3.0,3.84,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.4266666666666667,0.8241754429663495
2025-06-25,Breakfast,B,Rice,0.18,2.0,0.36,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.09,0.16551443847757338
2025-06-25,Breakfast,C,Meat,3.11,8.0,24.88,2025,6,25,Wednesday,26,176,2,False,False,True,False,False,June,Weekday,0.38875,1.4134230285081433
2025-06-25,Breakfast,B,Vegetables,1.29,3.0,3.87,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,0.43,0.8285518175661483
2025-06-25,Dinner,C,Rice,3.2,2.0,6.4,2025,6,25,Wednesday,26,176,2,False,False,False,False,False,June,Weekday,1.6,1.4350845252893227
2025-06-26,Dinner,B,Rice,1.82,2.0,3.64,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.91,1.0367368849500223
2025-06-26,Breakfast,C,Rice,1.85,2.0,3.7,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.925,1.0473189942805592
2025-06-26,Breakfast,B,Rice,2.76,2.0,5.52,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.38,1.324418957401803
2025-06-26,Dinner,D,Rice,0.47,2.0,0.94,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.235,0.3852624007906449
2025-06-26,Breakfast,C,Soup,1.73,1.5,2.5949999999999998,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.1533333333333333,1.0043016091968684
2025-06-26,Lunch,C,Vegetables,3.05,3.0,9.149999999999999,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.0166666666666666,1.3987168811184478
2025-06-26,Breakfast,C,Meat,3.93,8.0,31.44,2025,6,26,Thursday,26,177,2,False,False,True,False,True,June,Weekday,0.49125,1.5953389880545987
2025-06-26,Dinner,A,Meat,3.05,8.0,24.4,2025,6,26,Thursday,26,177,2,False,False,True,False,False,June,Weekday,0.38125,1.3987168811184478
2025-06-26,Breakfast,B,Soup,1.04,1.5,1.56,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.6933333333333334,0.712949807856125
2025-06-26,Dinner,A,Soup,3.48,1.5,5.22,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,2.32,1.4996230464268938
2025-06-26,Breakfast,A,Soup,4.95,1.5,7.425000000000001,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,3.3000000000000003,1.7833912195575383
2025-06-26,Lunch,D,Soup,3.34,1.5,5.01,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,2.2266666666666666,1.4678743481123135
2025-06-26,Breakfast,D,Meat,1.9,8.0,15.2,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.2375,1.0647107369924282
2025-06-26,Dinner,C,Meat,1.45,8.0,11.6,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.18125,0.8960880245566356
2025-06-26,Lunch,C,Rice,3.66,2.0,7.32,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.83,1.5390154481375546
2025-06-26,Lunch,B,Meat,4.63,8.0,37.04,2025,6,26,Thursday,26,177,2,False,False,True,True,True,June,Weekday,0.57875,1.728109442151599
2025-06-26,Dinner,D,Meat,3.22,8.0,25.76,2025,6,26,Thursday,26,177,2,False,False,True,False,False,June,Weekday,0.4025,1.4398351280479205
2025-06-26,Lunch,B,Rice,2.54,2.0,5.08,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.27,1.264126727145683
2025-06-26,Lunch,D,Meat,1.67,8.0,13.36,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.20875,0.9820784724121581
2025-06-26,Dinner,A,Vegetables,2.19,3.0,6.57,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.73,1.1600209167967532
2025-06-26,Lunch,D,Vegetables,0.49,3.0,1.47,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.16333333333333333,0.3987761199573678
2025-06-26,Breakfast,D,Vegetables,4.46,3.0,13.379999999999999,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,1.4866666666666666,1.6974487897568138
2025-06-26,Lunch,A,Meat,1.99,8.0,15.92,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.24875,1.095273387402595
2025-06-26,Dinner,D,Soup,4.03,1.5,6.045,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,2.686666666666667,1.6154199841116479
2025-06-26,Breakfast,D,Rice,0.71,2.0,1.42,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.355,0.5364933705145685
2025-06-26,Lunch,A,Soup,2.53,1.5,3.795,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.6866666666666665,1.2612978709452054
2025-06-26,Dinner,C,Vegetables,4.9,3.0,14.700000000000001,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,1.6333333333333335,1.7749523509116738
2025-06-26,Lunch,C,Meat,0.49,8.0,3.92,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.06125,0.3987761199573678
2025-06-26,Dinner,A,Rice,1.6,2.0,3.2,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.8,0.9555114450274365
2025-06-26,Breakfast,B,Vegetables,3.79,3.0,11.370000000000001,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.2633333333333334,1.5665304114228238
2025-06-26,Dinner,B,Soup,1.83,1.5,2.745,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.22,1.0402767116551463
2025-06-26,Dinner,B,Meat,0.31,8.0,2.48,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.03875,0.27002713721306015
2025-06-26,Breakfast,D,Soup,3.74,1.5,5.61,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,2.4933333333333336,1.556037135706985
2025-06-26,Breakfast,A,Rice,0.31,2.0,0.62,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.155,0.27002713721306015
2025-06-26,Lunch,B,Soup,4.03,1.5,6.045,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,2.686666666666667,1.6154199841116479
2025-06-26,Breakfast,B,Meat,1.34,8.0,10.72,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.1675,0.8501509293696101
2025-06-26,Lunch,A,Vegetables,4.87,3.0,14.61,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,1.6233333333333333,1.769854633840005
2025-06-26,Breakfast,C,Vegetables,4.34,3.0,13.02,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,1.4466666666666665,1.6752256529721035
2025-06-26,Lunch,A,Rice,4.48,2.0,8.96,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,2.24,1.7011051009599243
2025-06-26,Lunch,D,Rice,2.77,2.0,5.54,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,1.385,1.3270750014599193
2025-06-26,Breakfast,A,Meat,4.67,8.0,37.36,2025,6,26,Thursday,26,177,2,False,False,True,True,True,June,Weekday,0.58375,1.7351891177396608
2025-06-26,Dinner,C,Rice,4.99,2.0,9.98,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,2.495,1.790091412127358
2025-06-26,Lunch,B,Vegetables,2.64,3.0,7.92,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.88,1.2919836816486494
2025-06-26,Breakfast,A,Vegetables,2.63,3.0,7.89,2025,6,26,Thursday,26,177,2,False,False,False,False,False,June,Weekday,0.8766666666666666,1.2892326482767593
2025-06-26,Dinner,B,Vegetables,4.36,3.0,13.080000000000002,2025,6,26,Thursday,26,177,2,False,False,False,True,False,June,Weekday,1.4533333333333334,1.6789639750827106
2025-06-27,Breakfast,A,Vegetables,0.8,3.0,2.4000000000000004,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,0.26666666666666666,0.5877866649021191
2025-06-27,Lunch,B,Meat,0.66,8.0,5.28,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,0.0825,0.5068176023684519
2025-06-27,Dinner,C,Vegetables,1.8,3.0,5.4,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,0.6,1.0296194171811583
2025-06-27,Breakfast,A,Rice,3.43,2.0,6.86,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,1.715,1.4883995840570443
2025-06-27,Dinner,C,Meat,1.67,8.0,13.36,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,0.20875,0.9820784724121581
2025-06-27,Dinner,C,Rice,4.24,2.0,8.48,2025,6,27,Friday,26,178,2,False,False,False,True,False,June,Weekday,2.12,1.6563214983329508
2025-06-27,Breakfast,B,Rice,3.93,2.0,7.86,2025,6,27,Friday,26,178,2,False,False,False,False,False,June,Weekday,1.965,1.5953389880545987
